,행정동_코드,행정동명,상권_구분_코드,상권_코드,분기당_매출_금액,분기당_매출_건수,건당_매출액_평균,"환산임대료(원, 21년도)","증감율(%, 19-21년도)",임대료/매출,매출/임대료,개업률_평균,폐업률_평균,점포수,면적,단위면적당 상권 수(k㎡),프랜차이즈_점포_수,개인사업자_수,프랜차이즈 비율,2021년_2030여성_비율평균,2021년_외국인_평균,문화시설수,지하철_역_수,버스_정거장_수,유사_업종_점포_수,개인사업자_점포수,개인사업자_비율
449,11320670,쌍문2동,A,2110398,270881873,21713,12476,100133,10.792,8.0261,0.1246,3.8796,5.0185,596,0.54,1103.7037037037037,26,106,0.196969697,0.0344,46.0614,1,0,7,8,6,0.75
450,11320670,쌍문2동,A,2110400,344171545,24026,14325,100133,10.792,6.9901,0.1431,6.0093,6.25,596,0.54,1103.7037037037037,26,106,0.196969697,0.0344,46.0614,1,0,7,11,8,0.7273
451,11320680,쌍문3동,A,2110388,97792904,6710,14574,89818,0.306,6.1629,0.1623,3.8611,3.8179,566,0.5,1132.0,7,30,0.189189189,0.0382,35.8924,0,0,5,3,3,1.0
452,11320680,쌍문3동,A,2110389,197105805,8104,24323,89818,0.306,3.6927,0.2708,4.9167,4.5509,566,0.5,1132.0,7,30,0.189189189,0.0382,35.8924,0,0,5,4,4,1.0
453,11320681,쌍문4동,A,2110392,137028325,14103,9716,97562,18.124,10.0414,0.0996,3.121,3.1571,314,0.52,603.8461538461538,1,8,0.111111111,0.0316,30.4932,0,0,1,2,1,0.5
454,11320690,방학1동,A,2110395,123939876,3836,32308,88469,-6.418,2.7383,0.3652,8.2678,3.6565,1009,0.69,1462.3188405797102,66,393,0.14379085,0.0312,65.6222,0,1,28,2,2,1.0
455,11320690,방학1동,A,2110402,356113229,26539,13418,88469,-6.418,6.5933,0.1517,8.0962,4.9311,1009,0.69,1462.3188405797102,66,393,0.14379085,0.0312,65.6222,0,1,28,12,11,0.9167
456,11320690,방학1동,A,2110403,428598623,34163,12546,88469,-6.418,7.0516,0.1418,5.485,6.4549,1009,0.69,1462.3188405797102,66,393,0.14379085,0.0312,65.6222,0,1,28,9,8,0.8889
457,11320690,방학1동,A,2110405,477086917,39189,12174,88469,-6.418,7.267,0.1376,5.7828,5.8984,1009,0.69,1462.3188405797102,66,393,0.14379085,0.0312,65.6222,0,1,28,10,7,0.7
458,11320690,방학1동,A,2110410,417210389,31290,13333,88469,-6.418,6.6353,0.1507,2.8704,4.9815,1009,0.69,1462.3188405797102,66,393,0.14379085,0.0312,65.6222,0,1,28,12,8,0.6667
459,11320700,방학2동,A,2110390,285079039,26247,10861,74499,2.926,6.8593,0.1458,6.1431,4.1498,502,0.74,678.3783783783784,23,107,0.176923077,0.0272,32.5889,0,0,17,7,3,0.4286
460,11320700,방학2동,A,2110391,408490858,54038,7559,74499,2.926,9.8557,0.1015,5.88,5.1328,502,0.74,678.3783783783784,23,107,0.176923077,0.0272,32.5889,0,0,17,3,3,1.0
461,11320700,방학2동,A,2110394,228370561,18932,12062,74499,2.926,6.1763,0.1619,5.481,4.8886,502,0.74,678.3783783783784,23,107,0.176923077,0.0272,32.5889,0,0,17,9,8,0.8889
462,11320710,방학3동,A,2110386,238650396,28846,8273,85428,22.26,10.3261,0.0968,3.8638,2.7736,356,2.62,135.87786259541986,7,18,0.28,0.0268,50.2141,0,0,2,3,2,0.6667
463,11320710,방학3동,A,2110393,100368946,8946,11219,85428,22.26,7.6146,0.1313,2.5714,1.8214,356,2.62,135.87786259541986,7,18,0.28,0.0268,50.2141,0,0,2,4,3,0.75
464,11350560,월계1동,A,2110418,62999492,4621,13632,104628,-3.46,7.6752,0.1303,2.4628,3.0387,679,1.16,585.344827586207,50,186,0.211864407,0.0357,104.6246,1,0,24,6,4,0.6667
465,11350560,월계1동,A,2110420,296157165,32359,9152,104628,-3.46,11.4323,0.0875,4.5671,4.3541,679,1.16,585.344827586207,50,186,0.211864407,0.0357,104.6246,1,0,24,19,11,0.5789
466,11350560,월계1동,A,2110421,639954176,41695,15349,104628,-3.46,6.8166,0.1467,3.7407,3.6389,679,1.16,585.344827586207,50,186,0.211864407,0.0357,104.6246,1,0,24,15,9,0.6
467,11350560,월계1동,A,2110423,459149259,49727,9233,104628,-3.46,11.332,0.0882,2.5098,5.2369,679,1.16,585.344827586207,50,186,0.211864407,0.0357,104.6246,1,0,24,7,5,0.7143
468,11350570,월계2동,A,2110417,60934566,8800,6925,79404,-13.272,11.4663,0.0872,4.2049,5.604,319,1.94,164.43298969072166,4,14,0.222222222,0.0293,39.8494,0,1,0,4,3,0.75
469,11350595,공릉1동,A,2110429,600927458,45136,13314,88798,-1.376,6.6695,0.1499,3.5741,5.5833,1194,1.41,846.8085106382979,63,338,0.157107232,0.0394,76.6778,2,3,22,20,18,0.9
470,11350595,공릉1동,A,2110433,95251900,10963,8689,88798,-1.376,10.2196,0.0979,6.1296,7.0,1194,1.41,846.8085106382979,63,338,0.157107232,0.0394,76.6778,2,3,22,24,23,0.9583
471,11350595,공릉1동,A,2110434,53806721,6924,7771,88798,-1.376,11.4268,0.0875,3.108,2.6045,1194,1.41,846.8085106382979,63,338,0.157107232,0.0394,76.6778,2,3,22,6,6,1.0
472,11350595,공릉1동,D,2120084,863350907,52292,16510,88798,-1.376,5.3784,0.1859,2.9444,3.8333,1194,1.41,846.8085106382979,63,338,0.157107232,0.0394,76.6778,2,3,22,18,11,0.6111
473,11350595,공릉1동,D,2120086,427581169,35291,12116,88798,-1.376,7.329,0.1364,4.3796,4.1018,1194,1.41,846.8085106382979,63,338,0.157107232,0.0394,76.6778,2,3,22,23,18,0.7826
474,11350600,공릉2동,A,2110435,233250285,21676,10761,103264,-1.627,9.5961,0.1042,3.1368,4.8965,777,6.82,113.92961876832844,43,144,0.229946524,0.0391,130.2136,2,0,13,11,4,0.3636
475,11350600,공릉2동,A,2110438,687040524,53103,12938,103264,-1.627,7.9814,0.1253,6.0278,5.5834,777,6.82,113.92961876832844,43,144,0.229946524,0.0391,130.2136,2,0,13,25,19,0.76
476,11350600,공릉2동,A,2110442,123503069,14359,8601,103264,-1.627,12.006,0.0833,4.6987,6.2276,777,6.82,113.92961876832844,43,144,0.229946524,0.0391,130.2136,2,0,13,10,8,0.8
477,11350611,하계1동,A,2110427,271076941,39354,6888,86392,-2.556,12.5424,0.0797,1.3833,5.0,385,1.55,248.3870967741936,11,45,0.196428571,0.0315,86.986,1,0,2,3,2,0.6667
478,11350611,하계1동,A,2110432,240653140,14356,16763,86392,-2.556,5.1537,0.194,5.1327,4.9677,385,1.55,248.3870967741936,11,45,0.196428571,0.0315,86.986,1,0,2,11,7,0.6364
479,11350619,중계본동,A,2110441,245402990,31019,7911,102411,10.328,12.9454,0.0772,4.7185,4.5375,654,1.97,331.97969543147207,72,142,0.336448598,0.0239,49.6101,1,0,7,14,10,0.7143
480,11350619,중계본동,D,2120085,1129223139,133310,8471,102411,10.328,12.0896,0.0827,3.1944,3.3056,654,1.97,331.97969543147207,72,142,0.336448598,0.0239,49.6101,1,0,7,45,22,0.4889
481,11350624,중계4동,A,2110430,293661241,19737,14878,102958,-0.425,6.9202,0.1445,4.5926,2.5617,474,1.7,278.8235294117647,37,147,0.201086957,0.0258,39.5999,0,1,3,6,2,0.3333
482,11350624,중계4동,A,2110431,1096211234,77061,14225,102958,-0.425,7.2378,0.1382,3.7129,4.2222,474,1.7,278.8235294117647,37,147,0.201086957,0.0258,39.5999,0,1,3,19,11,0.5789
483,11350624,중계4동,A,2110436,462938346,30457,15200,102958,-0.425,6.7736,0.1476,3.5917,0.8167,474,1.7,278.8235294117647,37,147,0.201086957,0.0258,39.5999,0,1,3,2,1,0.5
484,11350625,중계2.3동,D,2120083,918929252,102763,8942,95326,-17.302,10.6605,0.0938,3.665,4.6928,549,0.9,610.0,43,67,0.390909091,0.031,49.2758,2,0,10,35,15,0.4286
485,11350630,상계1동,A,2110415,601936123,57113,10539,88302,-5.64,8.3786,0.1194,2.9908,4.6667,917,5.62,163.16725978647688,67,239,0.218954248,0.0309,87.9121,0,1,16,25,13,0.52
486,11350630,상계1동,A,2110416,534870123,28027,19084,88302,-5.64,4.627,0.2161,3.8148,3.7407,917,5.62,163.16725978647688,67,239,0.218954248,0.0309,87.9121,0,1,16,5,4,0.8
487,11350630,상계1동,A,2110419,861445197,55287,15581,88302,-5.64,5.6673,0.1765,3.287,3.4908,917,5.62,163.16725978647688,67,239,0.218954248,0.0309,87.9121,0,1,16,20,14,0.7
488,11350640,상계2동,A,2110424,240348673,24703,9729,107561,-12.143,11.0557,0.0905,6.7407,7.6296,1134,0.61,1859.016393442623,182,605,0.231257942,0.0367,56.8582,2,2,35,12,10,0.8333
489,11350640,상계2동,A,2110426,431705249,36174,11934,107561,-12.143,9.013,0.111,6.6394,4.5532,1134,0.61,1859.016393442623,182,605,0.231257942,0.0367,56.8582,2,2,35,14,13,0.9286
490,11350640,상계2동,D,2120081,-2147483648,384823,12214,107561,-12.143,8.8064,0.1136,3.7685,3.6481,1134,0.61,1859.016393442623,182,605,0.231257942,0.0367,56.8582,2,2,35,113,64,0.5664
491,11350665,상계3.4동,A,2110437,117931251,5931,19884,82546,10.669,4.1514,0.2409,3.876,1.1521,554,5.05,109.70297029702972,11,67,0.141025641,0.0273,72.6138,0,1,1,6,4,0.6667
492,11350665,상계3.4동,A,2110439,131620225,15729,8368,82546,10.669,9.8645,0.1014,2.0909,0.8923,554,5.05,109.70297029702972,11,67,0.141025641,0.0273,72.6138,0,1,1,6,4,0.6667
493,11350670,상계5동,A,2110425,220797165,17407,12684,81365,12.194,6.4148,0.1559,5.5,3.4444,680,1.01,673.2673267326733,19,154,0.10982659,0.0289,31.7186,0,0,11,9,8,0.8889
494,11350670,상계5동,A,2110428,227532691,18694,12172,81365,12.194,6.6846,0.1496,7.485,4.4132,680,1.01,673.2673267326733,19,154,0.10982659,0.0289,31.7186,0,0,11,19,17,0.8947
495,11350695,상계6.7동,D,2120082,391877426,50114,7820,130899,4.4,16.739,0.0597,2.5435,3.5141,711,1.11,640.5405405405405,17,29,0.369565217,0.0369,96.9171,3,0,4,10,1,0.1
496,11350710,상계9동,D,2120080,444255136,45717,9718,121133,6.7,12.4648,0.0802,4.5107,3.5396,238,0.81,293.82716049382714,17,38,0.309090909,0.0314,32.0961,0,1,4,11,5,0.4545
497,11350720,상계10동,A,2110422,27182415,1679,16189,116527,5.063,7.1979,0.1389,4.2232,3.8616,186,0.8,232.5,3,16,0.157894737,0.0385,30.3729,0,0,4,4,4,1.0
498,11380510,녹번동,A,2110477,475005377,22819,20816,97419,8.36,4.68,0.2137,2.2604,4.375,732,1.79,408.9385474860335,38,155,0.196891192,0.04,131.9189,5,0,13,7,6,0.8571
499,11380510,녹번동,A,2110484,298315558,25942,11499,97419,8.36,8.472,0.118,5.2074,5.7785,732,1.79,408.9385474860335,38,155,0.196891192,0.04,131.9189,5,0,13,8,5,0.625
500,11380510,녹번동,A,2110486,530769516,32446,16358,97419,8.36,5.9554,0.1679,5.2418,4.5571,732,1.79,408.9385474860335,38,155,0.196891192,0.04,131.9189,5,0,13,11,5,0.4545
501,11380510,녹번동,A,2110489,290036492,9188,31567,97419,8.36,3.0861,0.324,10.1031,4.8503,732,1.79,408.9385474860335,38,155,0.196891192,0.04,131.9189,5,0,13,2,2,1.0
502,11380510,녹번동,A,2110490,187305067,23052,8125,97419,8.36,11.99,0.0834,2.8833,4.9,732,1.79,408.9385474860335,38,155,0.196891192,0.04,131.9189,5,0,13,3,3,1.0
503,11380520,불광1동,A,2110487,280224592,19206,14590,89758,-3.91,6.152,0.1625,5.1362,0.6775,668,3.13,213.4185303514377,5,24,0.172413793,0.0348,86.1685,0,0,5,9,6,0.6667
504,11380530,불광2동,A,2110479,176128206,15208,11581,110301,6.557,9.5243,0.105,7.889,7.0507,637,1.38,461.5942028985508,52,240,0.178082192,0.0353,50.217,0,2,32,2,1,0.5
505,11380530,불광2동,A,2110480,63382408,5191,12209,110301,6.557,9.0344,0.1107,1.4697,4.9061,637,1.38,461.5942028985508,52,240,0.178082192,0.0353,50.217,0,2,32,1,1,1.0
506,11380530,불광2동,A,2110482,96546592,3900,24753,110301,6.557,4.4561,0.2244,8.7206,5.2977,637,1.38,461.5942028985508,52,240,0.178082192,0.0353,50.217,0,2,32,2,2,1.0
507,11380530,불광2동,A,2110483,181383323,20991,8641,110301,6.557,12.7648,0.0783,4.0937,2.5232,637,1.38,461.5942028985508,52,240,0.178082192,0.0353,50.217,0,2,32,2,1,0.5
508,11380530,불광2동,A,2110485,130292655,7048,18486,110301,6.557,5.9667,0.1676,2.375,2.9687,637,1.38,461.5942028985508,52,240,0.178082192,0.0353,50.217,0,2,32,4,4,1.0
509,11380530,불광2동,A,2110491,122205434,10283,11884,110301,6.557,9.2815,0.1077,2.8667,4.4167,637,1.38,461.5942028985508,52,240,0.178082192,0.0353,50.217,0,2,32,2,2,1.0
510,11380530,불광2동,D,2120090,702972211,88713,7924,110301,6.557,13.9199,0.0718,3.6574,4.0278,637,1.38,461.5942028985508,52,240,0.178082192,0.0353,50.217,0,2,32,27,16,0.5926
511,11380551,갈현1동,A,2110462,122582090,16791,7301,99334,2.48,13.6055,0.0735,6.6878,6.2975,792,0.97,816.4948453608248,23,149,0.13372093,0.0391,55.7667,0,0,24,6,6,1.0
512,11380551,갈현1동,A,2110465,226791779,19353,11719,99334,2.48,8.4763,0.118,5.4058,4.2964,792,0.97,816.4948453608248,23,149,0.13372093,0.0391,55.7667,0,0,24,12,11,0.9167
513,11380551,갈현1동,A,2110467,290244592,24094,12046,99334,2.48,8.2462,0.1213,6.4301,3.4806,792,0.97,816.4948453608248,23,149,0.13372093,0.0391,55.7667,0,0,24,8,4,0.5
514,11380552,갈현2동,A,2110454,89968863,10391,8658,98936,6.498,11.4271,0.0875,7.1885,5.4464,939,0.96,978.125,58,217,0.210909091,0.0364,60.9641,0,1,31,4,4,1.0
515,11380552,갈현2동,A,2110458,206044708,29134,7072,98936,6.498,13.9898,0.0715,7.9426,4.4717,939,0.96,978.125,58,217,0.210909091,0.0364,60.9641,0,1,31,13,9,0.6923
516,11380552,갈현2동,A,2110460,494127614,53379,9257,98936,6.498,10.6877,0.0936,7.396,4.3592,939,0.96,978.125,58,217,0.210909091,0.0364,60.9641,0,1,31,16,13,0.8125
517,11380552,갈현2동,A,2110464,375988421,25348,14833,98936,6.498,6.67,0.1499,4.5521,4.7291,939,0.96,978.125,58,217,0.210909091,0.0364,60.9641,0,1,31,9,9,1.0
518,11380552,갈현2동,D,2120088,364357012,36021,10115,98936,6.498,9.7811,0.1022,3.8981,4.0,939,0.96,978.125,58,217,0.210909091,0.0364,60.9641,0,1,31,17,4,0.2353
519,11380560,구산동,A,2110447,11271972,478,23606,81947,0.732,3.4714,0.2881,13.8889,3.7037,432,1.38,313.0434782608696,31,148,0.173184358,0.0336,89.887,0,0,25,2,2,1.0
520,11380560,구산동,A,2110450,430487798,48378,8898,81947,0.732,9.2096,0.1086,6.0278,6.2315,432,1.38,313.0434782608696,31,148,0.173184358,0.0336,89.887,0,0,25,20,17,0.85
521,11380560,구산동,A,2110456,260617075,30749,8476,81947,0.732,9.6681,0.1034,7.2062,4.5359,432,1.38,313.0434782608696,31,148,0.173184358,0.0336,89.887,0,0,25,15,14,0.9333
522,11380560,구산동,A,2110457,123536645,13431,9198,81947,0.732,8.9092,0.1122,4.0298,4.8266,432,1.38,313.0434782608696,31,148,0.173184358,0.0336,89.887,0,0,25,6,5,0.8333
523,11380570,대조동,A,2110472,428039686,37672,11362,109206,-4.267,9.6115,0.104,3.9444,2.4074,1026,0.85,1207.0588235294117,46,247,0.156996587,0.0421,104.5681,0,0,20,13,11,0.8462
524,11380570,대조동,A,2110473,272076798,22428,12131,109206,-4.267,9.0022,0.1111,5.5833,6.2917,1026,0.85,1207.0588235294117,46,247,0.156996587,0.0421,104.5681,0,0,20,17,16,0.9412
525,11380570,대조동,A,2110476,145835119,13023,11198,109206,-4.267,9.7523,0.1025,5.0555,4.6825,1026,0.85,1207.0588235294117,46,247,0.156996587,0.0421,104.5681,0,0,20,4,3,0.75
526,11380570,대조동,A,2110481,413244141,19546,21143,109206,-4.267,5.1651,0.1936,3.3715,4.1137,1026,0.85,1207.0588235294117,46,247,0.156996587,0.0421,104.5681,0,0,20,12,9,0.75
527,11380570,대조동,D,2120092,443077126,36013,12303,109206,-4.267,8.8764,0.1127,3.5588,3.4021,1026,0.85,1207.0588235294117,46,247,0.156996587,0.0421,104.5681,0,0,20,9,6,0.6667
528,11380580,응암1동,A,2110470,247008558,22771,10847,107449,3.673,9.9059,0.101,4.3245,3.7059,766,1.2,638.3333333333334,52,190,0.214876033,0.0414,96.3936,2,0,16,5,5,1.0
529,11380580,응암1동,A,2110475,242869109,24885,9759,107449,3.673,11.0102,0.0908,7.1313,2.5203,766,1.2,638.3333333333334,52,190,0.214876033,0.0414,96.3936,2,0,16,6,5,0.8333
530,11380580,응암1동,A,2110478,276486643,33621,8224,107449,3.673,13.0653,0.0765,7.3034,3.6574,766,1.2,638.3333333333334,52,190,0.214876033,0.0414,96.3936,2,0,16,7,6,0.8571
531,11380580,응암1동,A,2110488,288953374,33312,8674,107449,3.673,12.3875,0.0807,5.7802,6.557,766,1.2,638.3333333333334,52,190,0.214876033,0.0414,96.3936,2,0,16,4,1,0.25
532,11380580,응암1동,D,2120091,936773459,57409,16318,107449,3.673,6.5847,0.1519,2.6481,3.1018,766,1.2,638.3333333333334,52,190,0.214876033,0.0414,96.3936,2,0,16,29,13,0.4483
533,11380600,응암3동,A,2110461,210588075,18747,11233,94310,4.669,8.3958,0.1191,6.4524,5.5,903,0.63,1433.3333333333333,29,184,0.136150235,0.0374,72.6791,0,0,24,4,3,0.75
534,11380600,응암3동,A,2110463,417131352,39991,10431,94310,4.669,9.0413,0.1106,4.6159,5.6949,903,0.63,1433.3333333333333,29,184,0.136150235,0.0374,72.6791,0,0,24,6,4,0.6667
535,11380600,응암3동,A,2110469,406905383,42383,9601,94310,4.669,9.8229,0.1018,5.4907,4.4815,903,0.63,1433.3333333333333,29,184,0.136150235,0.0374,72.6791,0,0,24,20,17,0.85
536,11380600,응암3동,A,2110471,127143132,7579,16775,94310,4.669,5.6221,0.1779,4.5833,2.6459,903,0.63,1433.3333333333333,29,184,0.136150235,0.0374,72.6791,0,0,24,10,10,1.0
537,11380625,역촌동,A,2110455,300483771,25228,11911,91040,4.499,7.6434,0.1308,5.2373,6.3009,1024,1.16,882.7586206896552,36,224,0.138461538,0.0375,107.7094,0,0,22,19,14,0.7368
538,11380625,역촌동,A,2110459,215931006,21396,10092,91040,4.499,9.021,0.1109,5.0373,5.4784,1024,1.16,882.7586206896552,36,224,0.138461538,0.0375,107.7094,0,0,22,12,11,0.9167
539,11380625,역촌동,A,2110466,189643539,17736,10692,91040,4.499,8.5148,0.1174,6.9163,6.5626,1024,1.16,882.7586206896552,36,224,0.138461538,0.0375,107.7094,0,0,22,4,4,1.0
540,11380625,역촌동,A,2110468,451505746,36706,12301,91040,4.499,7.401,0.1351,4.9537,5.4444,1024,1.16,882.7586206896552,36,224,0.138461538,0.0375,107.7094,0,0,22,17,15,0.8824
541,11380631,신사1동,A,2110453,435935363,36256,12024,101655,9.639,8.4543,0.1183,3.3809,4.8333,520,0.84,619.047619047619,36,85,0.297520661,0.037,67.6251,0,1,14,12,9,0.75
542,11380631,신사1동,D,2120087,420318144,43240,9721,101655,9.639,10.4573,0.0956,3.5313,5.3854,520,0.84,619.047619047619,36,85,0.297520661,0.037,67.6251,0,1,14,17,6,0.3529
543,11380632,신사2동,A,2110446,218154787,19805,11015,73301,-7.725,6.6547,0.1503,5.5963,4.809,312,1.0,312.0,12,72,0.142857143,0.0337,46.1388,0,1,24,6,6,1.0
544,11380632,신사2동,A,2110448,255240936,23809,10720,73301,-7.725,6.8378,0.1462,5.3662,4.1572,312,1.0,312.0,12,72,0.142857143,0.0337,46.1388,0,1,24,3,2,0.6667
545,11380632,신사2동,A,2110452,191473139,20674,9261,73301,-7.725,7.915,0.1263,4.7952,5.453,312,1.0,312.0,12,72,0.142857143,0.0337,46.1388,0,1,24,8,6,0.75
546,11380640,증산동,A,2110449,240559855,24503,9818,84993,10.95,8.6569,0.1155,2.7268,2.4944,406,0.81,501.2345679012345,13,103,0.112068966,0.0362,43.0715,0,1,10,12,10,0.8333
547,11380640,증산동,A,2110451,236883365,21955,10789,84993,10.95,7.8777,0.1269,4.1771,4.6979,406,0.81,501.2345679012345,13,103,0.112068966,0.0362,43.0715,0,1,10,7,6,0.8571
548,11380690,진관동,A,2110492,70513701,3599,19593,116897,3.145,5.9663,0.1676,9.6877,2.2842,1243,11.53,107.80572419774502,21,32,0.396226415,0.0342,167.3625,3,0,2,6,5,0.8333
549,11380690,진관동,D,2120089,634334980,59743,10618,116897,3.145,11.0093,0.0908,7.8229,7.9792,1243,11.53,107.80572419774502,21,32,0.396226415,0.0342,167.3625,3,0,2,7,4,0.5714
550,11410520,천연동,A,2110535,107953917,3691,29246,129540,15.602,4.4293,0.2258,1.8,2.2167,420,0.97,432.9896907216495,4,18,0.181818182,0.0348,88.0931,1,0,6,2,2,1.0
551,11410520,천연동,A,2110536,49437027,3218,15364,129540,15.602,8.4314,0.1186,4.227,1.2802,420,0.97,432.9896907216495,4,18,0.181818182,0.0348,88.0931,1,0,6,1,1,1.0
552,11410555,북아현동,A,2110530,237150697,5871,40393,141733,33.57,3.5089,0.285,6.1616,1.5241,425,0.46,923.9130434782608,2,39,0.048780488,0.0488,584.3845,0,0,4,3,3,1.0
553,11410555,북아현동,A,2110532,111142771,5572,19947,141733,33.57,7.1055,0.1407,0.8472,1.8055,425,0.46,923.9130434782608,2,39,0.048780488,0.0488,584.3845,0,0,4,5,3,0.6
554,11410565,충현동,A,2110534,38029572,3399,11189,115287,8.74,10.3036,0.0971,0.5714,2.821,801,1.12,715.1785714285713,44,181,0.195555556,0.05,468.2449,2,2,28,2,2,1.0
555,11410565,충현동,A,2110537,420958466,47205,8918,115287,8.74,12.9275,0.0774,2.4908,3.6945,801,1.12,715.1785714285713,44,181,0.195555556,0.05,468.2449,2,2,28,8,4,0.5
556,11410565,충현동,A,2110538,221288845,13618,16250,115287,8.74,7.0946,0.141,5.8323,5.1946,801,1.12,715.1785714285713,44,181,0.195555556,0.05,468.2449,2,2,28,3,2,0.6667
557,11410565,충현동,A,2110539,603642738,24322,24819,115287,8.74,4.6451,0.2153,3.8336,3.4538,801,1.12,715.1785714285713,44,181,0.195555556,0.05,468.2449,2,2,28,9,7,0.7778
558,11410565,충현동,D,2120097,545651737,46006,11860,115287,8.74,9.7207,0.1029,4.3333,2.5463,801,1.12,715.1785714285713,44,181,0.195555556,0.05,468.2449,2,2,28,18,9,0.5
559,11410585,신촌동,A,2110509,342943632,38505,8906,136179,0.46,15.2907,0.0654,4.3796,4.9722,2198,2.63,835.7414448669202,250,1071,0.189250568,0.0821,1710.5284,13,2,64,19,15,0.7895
560,11410585,신촌동,A,2110514,105649112,11219,9417,136179,0.46,14.461,0.0692,3.0682,2.6982,2198,2.63,835.7414448669202,250,1071,0.189250568,0.0821,1710.5284,13,2,64,3,2,0.6667
561,11410585,신촌동,A,2110520,186683779,12910,14460,136179,0.46,9.4176,0.1062,3.0066,3.5287,2198,2.63,835.7414448669202,250,1071,0.189250568,0.0821,1710.5284,13,2,64,7,5,0.7143
562,11410585,신촌동,A,2110524,240245798,19196,12515,136179,0.46,10.8813,0.0919,2.4907,4.4815,2198,2.63,835.7414448669202,250,1071,0.189250568,0.0821,1710.5284,13,2,64,11,7,0.6364
563,11410585,신촌동,A,2110526,484986909,37537,12920,136179,0.46,10.5402,0.0949,3.2503,2.0241,2198,2.63,835.7414448669202,250,1071,0.189250568,0.0821,1710.5284,13,2,64,4,3,0.75
564,11410585,신촌동,D,2120094,-2147483648,314483,12849,136179,0.46,10.5984,0.0944,3.2778,3.7592,2198,2.63,835.7414448669202,250,1071,0.189250568,0.0821,1710.5284,13,2,64,140,90,0.6429
565,11410585,신촌동,D,2120096,801798728,104655,7661,136179,0.46,17.7756,0.0563,3.9074,4.1389,2198,2.63,835.7414448669202,250,1071,0.189250568,0.0821,1710.5284,13,2,64,55,35,0.6364
566,11410615,연희동,A,2110501,59179653,5769,10258,103939,5.112,10.1325,0.0987,2.425,3.75,1042,3.05,341.6393442622951,48,373,0.114014252,0.0531,592.0409,3,0,37,2,2,1.0
567,11410615,연희동,A,2110505,97992046,2548,38458,103939,5.112,2.7027,0.37,6.6138,0.7857,1042,3.05,341.6393442622951,48,373,0.114014252,0.0531,592.0409,3,0,37,1,1,1.0
568,11410615,연희동,A,2110506,61433486,2031,30252,103939,5.112,3.4358,0.2911,7.3198,2.7313,1042,3.05,341.6393442622951,48,373,0.114014252,0.0531,592.0409,3,0,37,2,2,1.0
569,11410615,연희동,A,2110508,312130676,21807,14313,103939,5.112,7.2619,0.1377,4.7016,3.2635,1042,3.05,341.6393442622951,48,373,0.114014252,0.0531,592.0409,3,0,37,24,23,0.9583
570,11410615,연희동,A,2110510,113541676,10129,11210,103939,5.112,9.272,0.1079,4.1891,5.296,1042,3.05,341.6393442622951,48,373,0.114014252,0.0531,592.0409,3,0,37,8,8,1.0
571,11410615,연희동,A,2110511,410564621,55756,7364,103939,5.112,14.1145,0.0708,4.012,5.1055,1042,3.05,341.6393442622951,48,373,0.114014252,0.0531,592.0409,3,0,37,11,9,0.8182
572,11410615,연희동,A,2110512,43403927,1759,24681,103939,5.112,4.2113,0.2375,2.3414,1.7619,1042,3.05,341.6393442622951,48,373,0.114014252,0.0531,592.0409,3,0,37,9,8,0.8889
573,11410615,연희동,A,2110513,321529900,7303,44030,103939,5.112,2.3606,0.4236,3.0903,2.4989,1042,3.05,341.6393442622951,48,373,0.114014252,0.0531,592.0409,3,0,37,9,9,1.0
